#IncidentId;#DateId;_catLMC;_catLMC1;_catLMC2;dtgStartIncident;nrIncident;plaatsNaam;wk_prioriteitIncidentBrandweer;straatnaam;naamLocatie2;postcode;huisPaalNr;_catDagdeel;_catRegio;_lat;_lon
754491933;20120622;Brand;Natuur;NULL;2012-06-22 14:30:33.0000000;119931;Tilburg;1;HEYHOEFPROMENADE;JUMBO TILBURG HEYHOEFPROMENADE;5043RA;11;Middag;VRMWB;" 51.5776650000000030";"  5.0053539999999996"
769492384;20130418;Brand;Natuur;NULL;2013-04-18 20:57:48.0000000;75937;Tilburg;1;REESHOFDIJK;NULL;NULL;NULL;Avond;VRMWB;" 51.5744060000000030";"  5.0151479999999999"
768293265;20130327;Brand;Natuur;NULL;2013-03-27 14:28:31.0000000;59792;Tilburg;1;PUTTENDIJK;NULL;NULL;NULL;Middag;VRMWB;" 51.5454340000000000";"  5.0060859999999998"
768289931;20130327;Brand;Natuur;NULL;2013-03-27 13:42:43.0000000;59747;Tilburg;1;KASTERENLAAN;NULL;NULL;NULL;Middag;VRMWB;" 51.5761550000000000";"  5.0027699999999999"
768302146;20130327;Brand;Natuur;NULL;2013-03-27 16:29:24.0000000;59901;Tilburg;1;REESHOFDIJK;NULL;NULL;NULL;Middag;VRMWB;" 51.5744060000000030";"  5.0151479999999999"
756825533;20120813;Brand;Natuur;NULL;2012-08-13 00:29:27.0000000;154842;Tilburg;1;RINGBAAN ZUID;PI KONING WILLEM II;5026PA;500;Nacht;VRMWB;" 51.5438410000000000";"  5.0719940000000001"
799086921;20140410;Brand;Natuur;Bos;2014-04-10 03:04:52.0000000;71478;Tilburg;1;A58 LEIKANT;LEIKANT A58L TILBURG;NULL;NULL;Nacht;VRMWB;" 51.5377640000000030";"  5.0026190000000001"
713680819;20110515;Brand;Natuur;NULL;2011-05-15 20:14:20.0000000;93366;Tilburg;1;REESHOFDIJK;NULL;NULL;NULL;Avond;VRMWB;" 51.5744060000000030";"  5.0151479999999999"
1484983282;20210722;Brand;Natuur;NULL;2021-07-22 17:35:52.0000000;241463;Breda;1;Moerstraat;NULL;NULL;NULL;Middag;VRMWB;" 51.5207108643502420";"  4.7615635788189170"
1574894066;20230107;Brand;Natuur;Bos;2023-01-07 13:55:52.0000000;8574;Breda;1;Oosterhoutse Busbaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5969094565764910";"  4.8087761448324349"
866005918;20160720;Brand;Natuur;NULL;2016-07-20 02:40:24.0000000;170408;Breda;1;Galderseweg;NULL;NULL;NULL;Nacht;VRMWB;" 51.5495530000000030";"  4.7776630000000004"
836918806;20150531;Brand;Natuur;NULL;2015-05-31 00:33:50.0000000;117519;Breda;1;Bouvignedreef;NULL;NULL;NULL;Nacht;VRMWB;" 51.5615340000000020";"  4.7791750000000004"
831674991;20150308;Brand;Natuur;NULL;2015-03-08 15:33:41.0000000;51590;Breda;1;Galderseweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5561459999999980";"  4.7800399999999996"
753460129;20120531;Brand;Natuur;NULL;2012-05-31 19:54:11.0000000;104939;Halsteren;1;DE BEEKLAAN;SCOUTING SAMARBETE;4661RK;14;Avond;VRMWB;" 51.5339859999999990";"  4.2798410000000002"
770191999;20130501;Brand;Natuur;Riet;2013-05-01 15:31:19.0000000;85325;Hank;1;AAKVLAAIWEG;AAKVLAAI;NULL;NULL;Middag;VRMWB;" 51.7248230000000010";"  4.8646459999999996"
1442472630;20201028;Brand;Natuur;Bos;2020-10-28 09:20:13.0000000;374525;Hilvarenbeek;1;Roovertsedijk;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4753226581522010";"  5.0943726883201119"
1012973496;20200420;Brand;Natuur;NULL;2020-04-20 18:50:46.0000000;93911;Hilvarenbeek;1;Wilhelminakanaal;NULL;NULL;NULL;Avond;VRMWB;" 51.5329649999999970";"  5.1266480000000003"
888425809;20170527;Brand;Natuur;NULL;2017-05-27 23:20:56.0000000;126054;Hilvarenbeek;1;Roovert;NULL;NULL;NULL;Avond;VRMWB;" 51.4754500000000020";"  5.0836509999999997"
1611740579;20230717;Brand;Natuur;NULL;2023-07-17 16:26:32.0000000;258239;Hoogerheide;1;Groene Papegaai;NULL;NULL;NULL;Middag;VRMWB;" 51.4212021254395350";"  4.3471208411171283"
1610846977;20230711;Brand;Natuur;Bos;2023-07-11 15:49:26.0000000;249347;Hoogerheide;1;Groene Papegaai;NULL;NULL;NULL;Middag;VRMWB;" 51.4228795868650860";"  4.3457166379298870"
1714545956;20250517;Brand;Natuur;NULL;2025-05-17 17:20:33.0000000;191220;Hoogerheide;1;de Groenling;NULL;NULL;NULL;Middag;VRMWB;" 51.4325535752797190";"  4.3210041603511655"
753237661;20120527;Brand;Natuur;NULL;2012-05-27 11:23:48.0000000;101547;Kaatsheuvel;1;ROESTELBERGSEWEG;HET GENIETEN;5171RL;3;Ochtend;VRMWB;" 51.6581109999999980";"  5.0882090000000000"
741661187;20120321;Brand;Natuur;NULL;2012-03-21 12:04:21.0000000;54199;Kaatsheuvel;1;WAALWIJKSEBAAN;NULL;NULL;NULL;Middag;VRMWB;" 51.6535280000000010";"  5.0713609999999996"
719575294;20111029;Brand;Natuur;NULL;2011-10-29 14:48:39.0000000;209590;Kaatsheuvel;1;GREVELINGEN;NULL;5172AB;49;Middag;VRMWB;" 51.6523180000000010";"  5.0289000000000001"
1606554851;20230613;Brand;Natuur;Bos;2023-06-13 14:01:17.0000000;205538;Klundert;1;Niervaartweg;NULL;NULL;NULL;Middag;VRMWB;" 51.6679289074454430";"  4.5436946924831272"
1607624847;20230620;Brand;Natuur;Akker/Weide;2023-06-20 15:18:07.0000000;216816;Klundert;1;Niervaartweg;NULL;4791BM;2;Middag;VRMWB;" 51.6695182996857130";"  4.5422194577474881"
814528112;20140807;Brand;Natuur;NULL;2014-08-07 20:24:39.0000000;165616;Kaatsheuvel;1;Waalwijksebaan;IJsbaan Kaatsheuvel;NULL;NULL;Avond;VRMWB;" 51.6535280000000010";"  5.0714189999999997"
1534366877;20220710;Brand;Natuur;Bos;2022-07-10 16:05:35.0000000;238635;Kaatsheuvel;1;Plantloonseweg;NULL;NULL;NULL;Middag;VRMWB;" 51.6736824316188570";"  5.0974134902741559"
716586389;20110807;Brand;Natuur;NULL;2011-08-07 14:24:25.0000000;152140;Kaatsheuvel;1;HOOFDPOORT;HOOFDPOORT;5171DN;1;Middag;VRMWB;" 51.6612990000000000";"  5.0353479999999999"
716884898;20110817;Brand;Natuur;NULL;2011-08-17 01:01:57.0000000;158276;Kaatsheuvel;2;DUINLAAN;WAALWIJKSEBAAN;NULL;NULL;Nacht;VRMWB;" 51.6581300000000000";"  5.0712859999999997"
961376813;20181005;Brand;Natuur;NULL;2018-10-05 18:55:18.0000000;249926;Kaatsheuvel;1;Waalwijksebaan;NULL;NULL;NULL;Avond;VRMWB;" 51.6548500000000030";"  5.0683170000000004"
963492298;20181101;Brand;Natuur;NULL;2018-11-01 15:43:37.0000000;274380;Kaatsheuvel;2;Eftelingsestraat;NULL;NULL;NULL;Middag;VRMWB;" 51.6438229999999980";"  5.0626160000000002"
741695795;20120322;Brand;Natuur;NULL;2012-03-22 12:12:06.0000000;54837;Kaatsheuvel;1;WAALWIJKSEBAAN;NULL;NULL;NULL;Middag;VRMWB;" 51.6535280000000010";"  5.0713609999999996"
761975252;20121126;Brand;Natuur;NULL;2012-11-26 18:14:05.0000000;228963;Kaatsheuvel;1;EFTELINGSESTRAAT;VILLA PARDOES;5171RP;3;Avond;VRMWB;" 51.6462689999999970";"  5.0533799999999998"
1526759077;20220511;Brand;Natuur;Bos;2022-05-11 14:08:08.0000000;157430;Hulten;1;Hulteneindsestraat;NULL;NULL;NULL;Middag;VRMWB;" 51.5706773073650030";"  4.9632915129777855"
892000473;20170710;Brand;Natuur;NULL;2017-07-10 16:00:24.0000000;171295;Huijbergen;1;Moerkantsebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.4561089999999980";"  4.3726149999999997"
859429732;20160421;Brand;Natuur;NULL;2016-04-21 19:16:39.0000000;90837;Hoogerheide;1;Huijbergseweg;NULL;NULL;NULL;Avond;VRMWB;" 51.4243239999999990";"  4.3532780000000004"
1735915152;20250929;Brand;Natuur;Bos;2025-09-29 16:01:05.0000000;398108;Huijbergen;1;GP272;NULL;NULL;NULL;Middag;VRMWB;" 51.4196801316812540";"  4.3681894577845508"
834264168;20150418;Brand;Natuur;NULL;2015-04-18 11:10:58.0000000;83683;Hoogerheide;1;De Oude Bergsebaan;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4588660000000000";"  4.3446809999999996"
890782714;20170625;Brand;Natuur;NULL;2017-06-25 22:02:12.0000000;155957;Hoogerheide;1;Huijbergseweg;Jac van Hoek Sportpark;4631GH;76;Avond;VRMWB;" 51.4221980000000020";"  4.3336139999999999"
1535417794;20220718;Brand;Natuur;Bos;2022-07-18 12:20:43.0000000;250014;Hoogerheide;1;Vogelven;NULL;NULL;NULL;Middag;VRMWB;" 51.4324368100243770";"  4.3239694458812883"
799648290;20140419;Brand;Natuur;Bos;2014-04-19 16:06:42.0000000;78669;Hoogerheide;1;ANTWERPSESTRAATWEG;NULL;4631RC;144;Middag;VRMWB;" 51.4390819999999990";"  4.3180639999999997"
953719833;20180723;Brand;Natuur;NULL;2018-07-23 18:50:44.0000000;182915;Hoogerheide;1;Wouwbaan;NULL;NULL;NULL;Avond;VRMWB;" 51.4622120000000010";"  4.3581459999999996"
769819004;20130424;Brand;Natuur;NULL;2013-04-24 20:07:13.0000000;80309;Hoeven;1;VAN OPDORPENDREEF;NULL;NULL;NULL;Avond;VRMWB;" 51.5633619999999980";"  4.5626160000000002"
860818292;20160511;Brand;Natuur;NULL;2016-05-11 13:40:43.0000000;107500;Hilvarenbeek;1;Groenendaal;NULL;NULL;NULL;Middag;VRMWB;" 51.4821659999999990";"  5.1501020000000004"
952229655;20180714;Brand;Natuur;NULL;2018-07-14 15:21:32.0000000;174129;Hilvarenbeek;1;Goirlesedijk;NULL;5081ND;29;Middag;VRMWB;" 51.5084829999999980";"  5.1013070000000003"
800542819;20140504;Brand;Natuur;NULL;2014-05-04 21:50:16.0000000;90331;Hilvarenbeek;1;Hoevense Kanaaldijk;NULL;NULL;NULL;Avond;VRMWB;" 51.5356910000000000";"  5.1240379999999996"
797951583;20140320;Brand;Natuur;NULL;2014-03-20 18:26:53.0000000;56557;Halsteren;1;NIEUW BEIJMOERSEWEG;NULL;NULL;NULL;Avond;VRMWB;" 51.5128940000000030";"  4.2635280000000000"
712623385;20110416;Brand;Natuur;NULL;2011-04-16 16:58:11.0000000;71665;Halsteren;1;WOUWSEWEG;NULL;NULL;NULL;Middag;VRMWB;" 51.5270209999999980";"  4.2828790000000003"
962112760;20181014;Brand;Natuur;NULL;2018-10-14 16:12:45.0000000;258430;Halsteren;1;Ligneweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5231220000000010";"  4.2946460000000002"
1673791145;20240811;Brand;Natuur;NULL;2024-08-11 09:14:30.0000000;301737;Tilburg;1;Oude Rielsebaan;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5448408990757730";"  5.0209514180759989"
838049507;20150617;Brand;Natuur;NULL;2015-06-17 14:34:58.0000000;132119;Breda;1;Zwaantjesweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5266919999999970";"  4.7668450000000000"
866695795;20160728;Brand;Natuur;NULL;2016-07-28 21:29:41.0000000;179081;Breda;1;Stouwdreef;Eeuwiglaantje;NULL;NULL;Avond;VRMWB;" 51.5550500000000010";"  4.7683179999999998"
868918343;20160830;Brand;Natuur;NULL;2016-08-30 10:39:28.0000000;207332;Breda;1;Overaseweg;NULL;4836BD;202;Ochtend;VRMWB;" 51.5337210000000000";"  4.7452449999999997"
906911432;20180127;Brand;Natuur;NULL;2018-01-27 16:00:55.0000000;24355;Breda;1;Huisdreef;De Boschwachter-Mastbos;4836AM;4;Middag;VRMWB;" 51.5602370000000010";"  4.7666610000000000"
1706332788;20250325;Brand;Natuur;NULL;2025-03-25 14:30:37.0000000;113209;Sleeuwijk;1;Hoekeinde;NULL;NULL;0;Middag;VRMWB;" 51.8227632764875140";"  4.9488840601483757"
832676367;20150324;Brand;Natuur;NULL;2015-03-24 16:05:42.0000000;64023;St. Willebrord;1;Den Elshout;NULL;4711PW;3;Middag;VRMWB;" 51.5484829999999970";"  4.5974159999999999"
1711743523;20250429;Brand;Natuur;NULL;2025-04-29 15:20:04.0000000;164182;Stabroek;1;Oudbroek;NULL;NULL;NULL;Middag;VRMWB;" 51.3560876450479430";"  4.3730971729126651"
1723779539;20250714;Brand;Natuur;Akker/Weide;2025-07-14 21:26:44.0000000;281898;Standdaarbuiten;1;Galgepad;NULL;NULL;NULL;Avond;VRMWB;" 51.6143471450408670";"  4.5048843226929618"
884275146;20170401;Brand;Natuur;NULL;2017-04-01 14:56:42.0000000;75907;Steenbergen;1;Krabbenweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5573109999999990";"  4.3350530000000003"
1707991772;20250404;Brand;Natuur;Bos;2025-04-04 17:48:09.0000000;127636;Terheijden;1;Schuivenoordseweg;Laakdijk;NULL;0;Middag;VRMWB;" 51.6506726221566690";"  4.7354936251559243"
954898816;20180806;Brand;Natuur;NULL;2018-08-06 13:36:32.0000000;196795;Teteringen;1;Tilburgse Baan;NULL;NULL;NULL;Middag;VRMWB;" 51.6150220000000030";"  4.8421750000000001"
1525757124;20220502;Brand;Natuur;Bos;2022-05-02 19:34:00.0000000;146602;Teteringen;1;Laanzichtweg;NULL;NULL;NULL;Avond;VRMWB;" 51.6110423610438150";"  4.8411084388967209"
954083909;20180727;Brand;Natuur;NULL;2018-07-27 17:39:16.0000000;187062;Tilburg;1;Broekhovenseweg;NULL;5021LA;27;Middag;VRMWB;" 51.5481979999999990";"  5.0882259999999997"
945447201;20180422;Brand;Natuur;NULL;2018-04-22 07:30:55.0000000;97186;Tilburg;1;Moerenburgseweg;kommerstraat;NULL;NULL;Ochtend;VRMWB;" 51.5577169999999970";"  5.1177239999999999"
797654313;20140315;Brand;Natuur;NULL;2014-03-15 15:38:26.0000000;52809;Tilburg;1;REESHOFDIJK;NULL;NULL;NULL;Middag;VRMWB;" 51.5744060000000030";"  5.0151479999999999"
800056089;20140426;Brand;Natuur;NULL;2014-04-26 16:50:28.0000000;83866;Tilburg;1;KIJKDUINLAAN;NULL;NULL;NULL;Middag;VRMWB;" 51.5754140000000020";"  4.9988530000000004"
767459645;20130311;Brand;Natuur;NULL;2013-03-11 10:57:52.0000000;48754;Tilburg;1;PROFESSOR GIMBRERELAAN;FONTYS HOGESCHOLEN GIMBRERELAAN;5037EK;16;Ochtend;VRMWB;" 51.5588780000000000";"  5.0584639999999998"
770200584;20130501;Brand;Natuur;NULL;2013-05-01 18:18:39.0000000;85455;Tilburg;1;OUDE WARANDE;NULL;NULL;NULL;Avond;VRMWB;" 51.5635759999999980";"  5.0329459999999999"
768878825;20130407;Brand;Natuur;NULL;2013-04-07 20:29:17.0000000;67695;Tilburg;1;WITBRANTLAAN WEST;NULL;NULL;NULL;Avond;VRMWB;" 51.5699449999999970";"  4.9977749999999999"
768604440;20130402;Brand;Natuur;Bos;2013-04-02 17:26:14.0000000;63985;Tilburg;1;REESHOFDIJK;NULL;NULL;NULL;Middag;VRMWB;" 51.5744060000000030";"  5.0151479999999999"
768917552;20130408;Brand;Natuur;Bos;2013-04-08 14:59:23.0000000;68228;Tilburg;1;BREDASEWEG;NULL;NULL;NULL;Middag;VRMWB;" 51.5586309999999980";"  5.0383490000000002"
1606718337;20230614;Brand;Natuur;Bos;2023-06-14 15:31:47.0000000;207252;Oosterhout;1;Vraggelse Baan;NULL;4904SR;1;Middag;VRMWB;" 51.6294954551353630";"  4.8276274229023084"
1611296429;20230714;Brand;Natuur;NULL;2023-07-14 15:54:31.0000000;253926;Oosterhout;1;Burgemeester Materlaan;NULL;NULL;NULL;Middag;VRMWB;" 51.6211330129603850";"  4.8441782316092361"
857226506;20160323;Brand;Natuur;NULL;2016-03-23 13:28:23.0000000;65637;Oosterhout;1;Kalbergseweg;NULL;NULL;NULL;Middag;VRMWB;" 51.6137330000000030";"  4.8569030000000000"
1719585141;20250618;Brand;Natuur;Bos;2025-06-18 19:07:47.0000000;240191;Oosterhout;1;Kalbergseweg;NULL;NULL;NULL;Avond;VRMWB;" 51.6119434260933120";"  4.8532683564706867"
1606729905;20230614;Brand;Natuur;Bos;2023-06-14 16:37:34.0000000;207360;Ossendrecht;1;Bremweg;NULL;NULL;NULL;Middag;VRMWB;" 51.4119403968144790";"  4.3357890819922780"
1606654211;20230614;Brand;Natuur;NULL;2023-06-14 06:59:59.0000000;206541;Ossendrecht;1;O Lv Vrouw ter Duinenln;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4098484806464670";"  4.3430818903202688"
838027325;20150617;Brand;Natuur;NULL;2015-06-17 07:17:25.0000000;131848;Ossendrecht;1;Schapendreef;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4087600000000010";"  4.3248840000000000"
837873108;20150614;Brand;Natuur;Bos;2015-06-14 14:43:24.0000000;129881;Ossendrecht;1;O Lieve V ter Duinenln;NULL;NULL;NULL;Middag;VRMWB;" 51.3996440000000020";"  4.3337040000000000"
833751579;20150410;Brand;Natuur;NULL;2015-04-10 14:00:23.0000000;77386;Ossendrecht;1;Bremweg;NULL;NULL;NULL;Middag;VRMWB;" 51.4119719999999990";"  4.3321110000000003"
1730458740;20250826;Brand;Natuur;Heide;2025-08-26 20:02:27.0000000;346378;Ossendrecht;1;Bremweg;NULL;NULL;NULL;Avond;VRMWB;" 51.4077795355084530";"  4.3369198917659508"
768701337;20130404;Brand;Natuur;Riet;2013-04-04 14:05:12.0000000;65265;Oud Gastel;1;GASTELSEDIJK ZUID;NULL;NULL;NULL;Middag;VRMWB;" 51.5700909999999980";"  4.4454810000000000"
890601610;20170623;Brand;Natuur;NULL;2017-06-23 18:34:23.0000000;153492;Oudenbosch;1;Pagnevaartweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5847460000000030";"  4.5409870000000003"
770727984;20130509;Brand;Natuur;NULL;2013-05-09 21:23:17.0000000;91255;Putte;1;OUDE POSTBAAN;VERBINDINGSDREEF;NULL;NULL;Avond;VRMWB;" 51.3811350000000000";"  4.4057269999999997"
1547601387;20220809;Brand;Natuur;Bos;2022-08-09 15:09:38.0000000;280935;Putte;1;Zoekweg;NULL;NULL;NULL;Middag;VRMWB;" 51.3690571168623220";"  4.3666768895127319"
1550201082;20220829;Brand;Natuur;Bos;2022-08-29 15:05:16.0000000;308592;Putte;1;Hoofddreef;NULL;NULL;NULL;Middag;VRMWB;" 51.3996412315888450";"  4.4014457675429002"
1547750188;20220810;Brand;Natuur;NULL;2022-08-10 17:56:28.0000000;282482;Putte;1;Zoekweg;NULL;NULL;NULL;Middag;VRMWB;" 51.3690571168623220";"  4.3666768895127319"
1730490584;20250827;Brand;Natuur;Bos;2025-08-27 01:03:27.0000000;346716;Putte;1;Irisstraat;NULL;NULL;NULL;Nacht;VRMWB;" 51.3606182763595740";"  4.4013834987945515"
1703822077;20250307;Brand;Natuur;Bos;2025-03-07 21:23:25.0000000;88454;Putte;1;Oude Postbaan;NULL;NULL;NULL;Avond;VRMWB;" 51.3790735796567190";"  4.4056821236737411"
761468386;20121116;Brand;Natuur;NULL;2012-11-16 12:10:17.0000000;222042;Raamsdonksveer;1;MOLENWEER;MOLENWEER DE PRISMA;4942AX;1;Middag;VRMWB;" 51.7027670000000010";"  4.8794979999999999"
768696692;20130404;Brand;Natuur;Bos;2013-04-04 13:00:40.0000000;65200;Riel;1;BRAKEL;NULL;5133NG;6;Middag;VRMWB;" 51.5164499999999990";"  5.0021800000000001"
753761942;20120607;Brand;Natuur;NULL;2012-06-07 11:08:03.0000000;109317;Rijen;1;ERICSSONSTRAAT;JARDIN;5121MK;17;Ochtend;VRMWB;" 51.5801549999999980";"  4.9348999999999998"
976915193;20190423;Brand;Natuur;NULL;2019-04-23 13:36:48.0000000;93812;Rijen;1;Oosterhoutseweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5810970000000000";"  4.9095700000000004"
714019693;20110525;Brand;Natuur;NULL;2011-05-25 17:26:35.0000000;100312;Rijen;1;EISENHOWERSTRAAT;NULL;NULL;NULL;Middag;VRMWB;" 51.5891050000000040";"  4.9048540000000003"
1547252505;20220806;Brand;Natuur;NULL;2022-08-06 16:22:18.0000000;277193;Rijen;1;N282;NULL;NULL;NULL;Middag;VRMWB;" 51.5805770182208650";"  4.8952316429923890"
838899807;20150630;Brand;Natuur;NULL;2015-06-30 15:16:33.0000000;143071;Rijen;1;Statenlaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5959020000000020";"  4.9074510000000000"
838871083;20150630;Brand;Natuur;NULL;2015-06-30 06:15:28.0000000;142752;Rijen;1;Atalanta;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5817079999999990";"  4.9184510000000001"
770513313;20130506;Brand;Natuur;NULL;2013-05-06 17:26:29.0000000;88900;Rijsbergen;1;MONTENSLAAN;NULL;NULL;NULL;Middag;VRMWB;" 51.5377780000000030";"  4.7231629999999996"
757067656;20120817;Brand;Natuur;NULL;2012-08-17 18:57:42.0000000;158356;Willemstad;1;HELLEGATSWEG;NULL;NULL;NULL;Avond;VRMWB;" 51.6890610000000020";"  4.4102340000000000"
1546233106;20220729;Brand;Natuur;NULL;2022-07-29 14:47:10.0000000;266245;Willemstad;1;Lantaarndijk;NULL;NULL;NULL;Middag;VRMWB;" 51.6964818927468030";"  4.4296561102670315"
888419598;20170527;Brand;Natuur;NULL;2017-05-27 22:22:39.0000000;125983;Willemstad;1;Hellegatsweg;NULL;NULL;NULL;Avond;VRMWB;" 51.6962430000000030";"  4.4254259999999999"
769583534;20130420;Brand;Natuur;NULL;2013-04-20 14:08:31.0000000;77146;Tilburg;1;WITBRANTLAAN WEST;NULL;5036AA;29;Middag;VRMWB;" 51.5693569999999970";"  5.0019910000000003"
709693502;20110120;Brand;Natuur;NULL;2011-01-20 11:43:04.0000000;13060;Tilburg;1;KAZERNEHOF;REGIONAAL ARCHIEF TILBURG;5017EV;75;Ochtend;VRMWB;" 51.5564559999999970";"  5.0943139999999998"
712274395;20110406;Brand;Natuur;NULL;2011-04-06 16:54:25.0000000;64492;Tilburg;1;RIJPERKERKSTRAAT;NULL;NULL;NULL;Middag;VRMWB;" 51.5897340000000000";"  4.9754250000000004"
769645754;20130421;Brand;Natuur;Bos;2013-04-21 15:26:36.0000000;77989;Tilburg;1;REESHOFDIJK;NULL;NULL;NULL;Middag;VRMWB;" 51.5744060000000030";"  5.0151479999999999"
951363255;20180703;Brand;Natuur;NULL;2018-07-03 09:58:29.0000000;163891;Tilburg;1;De Siptenpad;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5435779999999970";"  5.0130359999999996"
959312915;20180916;Brand;Natuur;NULL;2018-09-16 14:54:44.0000000;233570;Tilburg;1;Professor van Buchemlaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5466470000000000";"  5.1003170000000004"
741779146;20120324;Brand;Natuur;NULL;2012-03-24 12:33:40.0000000;56416;Tilburg;1;B V VOORST TOT VOORSTWG;NULL;NULL;NULL;Middag;VRMWB;" 51.5786909999999990";"  5.0226870000000003"
836700379;20150527;Brand;Natuur;NULL;2015-05-27 13:54:28.0000000;114657;Teteringen;1;Valkenstraat;NULL;NULL;NULL;Middag;VRMWB;" 51.6020830000000000";"  4.8316640000000000"
768642519;20130403;Brand;Natuur;NULL;2013-04-03 12:18:08.0000000;64499;Teteringen;1;CADETTENKAMP;NULL;NULL;NULL;Middag;VRMWB;" 51.6073880000000000";"  4.8357270000000003"
1525434017;20220429;Brand;Natuur;Bos;2022-04-29 21:40:35.0000000;143230;Steenbergen;1;Moerstraatseweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5623339886976880";"  4.3231791643945057"
976682242;20190420;Brand;Natuur;NULL;2019-04-20 13:23:42.0000000;90647;Steenbergen;1;Krabbenweg;NULL;4651VE;4;Middag;VRMWB;" 51.5571569999999970";"  4.3369450000000001"
979627596;20190601;Brand;Natuur;NULL;2019-06-01 14:11:18.0000000;126628;Sprang-Capelle;2;Tolweg;NULL;5161NT;5;Middag;VRMWB;" 51.6816529999999970";"  4.9782190000000002"
979720051;20190602;Brand;Natuur;Bos;2019-06-02 17:02:21.0000000;127761;Sprang-Capelle;1;Tolweg;NULL;5161NT;5;Middag;VRMWB;" 51.6816529999999970";"  4.9782190000000002"
1011914336;20200409;Brand;Natuur;Bos;2020-04-09 16:45:27.0000000;83869;Sprang-Capelle;1;Hogevaart;NULL;NULL;NULL;Middag;VRMWB;" 51.6822689999999980";"  5.0147959999999996"
1606155464;20230611;Brand;Natuur;Riet;2023-06-11 03:34:42.0000000;201607;Sprang-Capelle;1;Winterdijk;NULL;NULL;NULL;Nacht;VRMWB;" 51.6909196414828640";"  5.0054664005372826"
837494833;20150608;Brand;Natuur;NULL;2015-06-08 22:14:43.0000000;124920;Den Hout;1;Pannenhuisstraat;Kamphuis Ahoy;4911BS;12;Avond;VRMWB;" 51.6406339999999990";"  4.8256150000000000"
768830471;20130406;Brand;Natuur;Bos;2013-04-06 22:54:23.0000000;67019;De Moer;1;MIDDELSTRAAT;NULL;NULL;NULL;Avond;VRMWB;" 51.6238560000000040";"  5.0188720000000000"
768690864;20130404;Brand;Natuur;Bos;2013-04-04 11:07:04.0000000;65139;De Moer;1;MIDDELSTRAAT;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6238560000000040";"  5.0188720000000000"
1710962723;20250424;Brand;Natuur;Bos;2025-04-24 12:03:21.0000000;156523;Den Hout;1;Pannenhuisstraat;NULL;NULL;NULL;Middag;VRMWB;" 51.6390303909692390";"  4.8197232387081765"
