,Unnamed: 0,date,windVectorAvgSpeed,windDailyAvgSpeed,windHourlyMaxSpeed,windHourlyMinSpeed,tempDailyAvg,tempDailyMin,tempDailyMax,precipDailySum,airpresDailyAvg,airpresHourlyMax,airpresHourlyMin,humidDailyAvg,humidDailyMax,humidDailyMin,windVectorWeight,north,east,south,west,tempDailyAvg_mean_3,tempDailyAvg_mean_7,tempDailyAvg_mean_28,tempDailyMin_mean_3,tempDailyMin_mean_7,tempDailyMin_mean_28,tempDailyMax_mean_3,tempDailyMax_mean_7,tempDailyMax_mean_28,airpresDailyAvg_mean_3,airpresDailyAvg_mean_7,airpresDailyAvg_mean_28,humidDailyAvg_mean_3,humidDailyAvg_mean_7,humidDailyAvg_mean_28,precipDailySum_sum_3,precipDailySum_sum_7,precipDailySum_sum_28,holiday_NL,workday,vacation_NL_North,vacation_NL_Central,vacation_NL_South,vacation_BE,vacation_GE,wildfire,year
1325,1325,2014-08-18,4.0,4.2,7.0,2.0,13.7,11.3,18.1,6.2,10074,10105,10046,89,97,67,0.952,0.0,0.0,0.275,0.677,14.7,15.1,18.4,12.0,11.9,13.8,18.2,19.3,23.4,10115,10103,10123,84,84,79,14,37,117,False,True,False,True,True,True,True,False,2014
1326,1326,2014-08-19,3.2,3.8,8.0,1.0,12.4,8.5,17.2,12.2,10112,10150,10085,85,98,61,0.842,0.0,0.0,0.178,0.664,13.6,14.7,18.0,10.8,11.3,13.4,17.5,18.9,23.0,10092,10106,10121,87,84,79,24,41,127,False,True,False,True,True,True,True,False,2014
1327,1327,2014-08-20,1.9,2.3,5.0,1.0,12.5,7.8,18.1,0.1,10160,10171,10151,81,98,55,0.826,0.0,0.0,0.202,0.624,12.9,14.1,17.7,9.2,10.8,13.1,17.8,18.4,22.6,10115,10121,10120,85,85,80,18,41,127,False,True,False,True,True,True,False,False,2014
1328,1328,2014-08-21,2.4,2.5,4.0,1.0,13.5,9.0,18.7,-0.1,10153,10165,10134,77,97,55,0.96,0.0,0.0,0.469,0.491,12.8,13.9,17.4,8.4,10.3,12.8,18.0,18.3,22.3,10142,10129,10120,81,84,80,12,39,127,False,True,False,True,True,True,False,False,2014
1329,1329,2014-08-22,3.6,3.8,6.0,1.0,13.5,10.1,16.8,0.1,10114,10130,10104,82,98,66,0.947,0.0,0.0,0.515,0.432,13.2,13.7,17.2,9.0,10.2,12.7,17.9,17.9,22.1,10142,10126,10118,80,83,80,0,26,127,False,True,False,True,True,True,False,False,2014
1330,1330,2014-08-23,2.8,3.6,8.0,1.0,13.1,8.8,17.9,2.3,10139,10166,10116,79,98,50,0.778,0.0,0.0,0.034,0.744,13.4,13.4,16.9,9.3,9.7,12.4,17.8,17.7,21.8,10135,10120,10118,79,83,80,2,27,129,False,False,False,True,True,True,False,False,2014
1331,1331,2014-08-24,2.0,2.5,6.0,0.0,11.9,7.5,17.4,3.0,10181,10190,10168,83,97,58,0.8,0.0,0.0,0.035,0.765,12.8,12.9,16.6,8.8,9.0,12.1,17.4,17.7,21.5,10145,10133,10119,81,82,80,5,24,125,False,False,False,True,True,True,False,False,2014
1332,1332,2014-08-25,1.9,2.1,4.0,0.0,12.8,5.6,17.7,12.9,10119,10170,10040,90,98,67,0.905,0.0,0.392,0.513,0.0,12.6,12.8,16.4,7.3,8.2,11.7,17.7,17.7,21.2,10146,10140,10119,84,82,80,18,30,114,False,True,False,True,False,True,False,False,2014
1333,1333,2014-08-26,3.4,3.7,5.0,2.0,13.5,9.7,15.3,14.4,10065,10121,10029,96,98,91,0.919,0.174,0.745,0.0,0.0,12.7,13.0,16.1,7.6,8.4,11.5,16.8,17.4,20.8,10122,10133,10118,90,84,81,30,33,122,False,True,False,True,False,True,False,False,2014
1334,1334,2014-08-27,1.9,2.4,4.0,1.0,15.3,7.2,21.4,0.0,10154,10168,10127,75,98,47,0.792,0.0,0.713,0.079,0.0,13.9,13.4,16.0,7.5,8.3,11.3,18.1,17.9,20.8,10113,10132,10118,87,83,81,27,33,122,False,True,False,True,False,True,False,False,2014
1335,1335,2014-08-28,2.7,3.1,6.0,1.0,17.3,12.3,22.5,0.4,10139,10149,10125,88,98,74,0.871,0.0,0.0,0.755,0.116,15.4,13.9,16.0,9.7,8.7,11.4,19.7,18.4,20.7,10119,10130,10118,86,85,81,15,33,122,False,True,False,True,False,True,False,False,2014
1336,1336,2014-08-29,2.8,3.0,5.0,2.0,16.9,12.2,21.3,0.0,10151,10158,10143,80,97,65,0.933,0.0,0.0,0.456,0.477,16.5,14.4,15.8,10.6,9.0,11.4,21.7,19.1,20.5,10148,10135,10119,81,84,82,0,33,122,False,True,False,True,False,True,False,False,2014
1337,1337,2014-08-30,3.1,3.4,5.0,2.0,15.8,12.9,18.0,15.7,10152,10158,10146,88,97,70,0.912,0.0,0.0,0.446,0.466,16.7,14.8,15.6,12.5,9.6,11.3,20.6,19.1,20.2,10147,10137,10123,85,86,82,16,46,138,False,False,False,True,False,True,False,False,2014
1338,1338,2014-08-31,3.2,3.5,8.0,1.0,14.6,10.2,20.0,1.0,10159,10194,10142,88,99,59,0.914,0.132,0.0,0.0,0.782,15.8,15.2,15.4,11.8,10.0,11.1,19.8,19.5,19.9,10154,10134,10125,85,86,83,17,44,138,False,False,False,True,False,True,False,False,2014
1339,1339,2014-09-01,1.2,1.6,3.0,0.0,15.7,8.0,21.1,-0.1,10206,10214,10193,80,100,51,0.75,0.0,0.0,0.075,0.675,15.4,15.6,15.4,10.4,10.4,11.0,19.7,19.9,19.8,10172,10147,10126,85,85,83,17,31,138,False,True,False,False,False,False,False,False,2014
1340,1340,2014-09-02,2.2,2.4,4.0,1.0,17.5,13.2,22.7,0.0,10226,10239,10207,78,98,54,0.917,0.428,0.489,0.0,0.0,15.9,16.2,15.4,10.5,10.9,11.2,21.3,21.0,19.8,10197,10170,10127,82,82,83,1,17,138,False,True,False,False,False,False,False,False,2014
1341,1341,2014-09-03,4.0,4.2,7.0,1.0,17.2,12.7,22.0,0.0,10225,10241,10209,78,98,54,0.952,0.19,0.762,0.0,0.0,16.8,16.4,15.3,11.3,11.6,11.1,21.9,21.1,19.8,10219,10180,10130,79,83,83,0,17,135,False,True,False,False,False,False,False,False,2014
1342,1342,2014-09-04,2.1,2.4,4.0,0.0,19.1,14.9,23.3,0.0,10180,10205,10155,77,92,60,0.875,0.029,0.846,0.0,0.0,17.9,16.7,15.4,13.6,12.0,11.1,22.7,21.2,19.8,10210,10186,10131,78,81,83,0,17,135,False,True,False,False,False,False,False,True,2014
1343,1343,2014-09-05,0.5,1.0,2.0,0.0,18.5,14.1,23.0,0.0,10142,10154,10133,84,98,63,0.5,0.0,0.322,0.178,0.0,18.3,16.9,15.4,13.9,12.3,11.1,22.8,21.4,19.9,10182,10184,10133,80,82,82,0,17,121,False,True,False,False,False,False,False,False,2014
1344,1344,2014-09-06,1.6,1.8,4.0,0.0,17.0,11.7,20.8,0.0,10135,10146,10127,90,100,75,0.889,0.365,0.0,0.0,0.524,18.2,17.1,15.3,13.6,12.1,11.0,22.4,21.8,19.8,10152,10182,10135,84,82,83,0,1,113,False,False,False,False,False,False,False,False,2014
1345,1345,2014-09-07,1.1,1.5,3.0,1.0,16.2,10.9,21.9,0.0,10156,10171,10145,84,100,60,0.733,0.317,0.0,0.0,0.416,17.2,17.3,15.2,12.2,12.2,10.9,21.9,22.1,19.7,10144,10181,10139,86,82,83,0,0,100,False,False,False,False,False,False,False,False,2014
1346,1346,2014-09-08,1.7,1.7,4.0,0.0,14.8,8.9,20.5,0.0,10188,10206,10170,78,100,49,1.0,0.978,0.022,0.0,0.0,16.0,17.2,15.2,10.5,12.3,10.7,21.1,22.0,19.7,10160,10179,10142,84,81,83,0,0,99,False,True,False,False,False,False,False,False,2014
1347,1347,2014-09-09,1.5,1.7,4.0,0.0,13.5,8.6,17.5,-0.1,10209,10215,10203,85,98,65,0.882,0.676,0.0,0.0,0.206,14.8,16.6,15.1,9.5,11.7,10.5,20.0,21.3,19.7,10184,10176,10146,82,82,83,0,0,91,False,True,False,False,False,False,False,False,2014
1348,1348,2014-09-10,2.5,2.7,4.0,1.0,14.7,10.3,18.9,0.0,10207,10214,10199,74,97,52,0.926,0.679,0.247,0.0,0.0,14.3,16.3,15.0,9.3,11.3,10.5,19.0,20.8,19.5,10201,10174,10152,79,82,83,0,0,91,False,True,False,False,False,False,False,False,2014
1349,1349,2014-09-11,2.7,3.1,6.0,1.0,14.6,6.9,21.7,-0.1,10200,10222,10190,84,100,57,0.871,0.755,0.116,0.0,0.0,14.3,15.6,15.0,8.6,10.2,10.3,19.4,20.6,19.6,10205,10177,10155,81,83,83,0,0,88,False,True,False,False,False,False,False,False,2014
1350,1350,2014-09-12,3.4,3.4,6.0,1.0,15.7,8.9,22.2,0.0,10229,10242,10221,81,100,58,1.0,0.767,0.233,0.0,0.0,15.0,15.2,15.1,8.7,9.5,10.2,20.9,20.5,19.7,10212,10189,10159,80,82,83,0,0,75,False,True,False,False,False,False,False,False,2014
1351,1351,2014-09-13,3.8,3.9,6.0,3.0,16.5,12.0,22.2,0.0,10247,10256,10240,82,98,54,0.974,0.66,0.314,0.0,0.0,15.6,15.1,15.1,9.3,9.5,10.2,22.0,20.7,19.8,10225,10205,10161,82,81,83,0,0,74,False,False,False,False,False,False,False,False,2014
1352,1352,2014-09-14,2.9,2.9,5.0,0.0,15.6,11.8,19.8,0.0,10211,10239,10185,87,98,67,1.0,0.522,0.478,0.0,0.0,15.9,15.1,15.1,10.9,9.6,10.2,21.4,20.4,19.9,10229,10213,10165,83,82,83,0,0,68,False,False,False,False,False,False,False,True,2014
1353,1353,2014-09-15,2.1,2.3,5.0,1.0,16.9,9.8,23.7,0.0,10165,10180,10155,82,98,49,0.913,0.274,0.639,0.0,0.0,16.3,15.4,15.2,11.2,9.8,10.2,21.9,20.9,20.1,10208,10210,10169,84,82,83,0,0,62,False,True,False,False,False,False,False,False,2014
1354,1354,2014-09-16,0.8,1.1,2.0,0.0,16.9,10.6,24.0,0.0,10147,10160,10133,86,98,56,0.727,0.0,0.67,0.057,0.0,16.5,15.8,15.4,10.7,10.0,10.2,22.5,21.8,20.4,10174,10201,10170,85,82,83,0,0,50,False,True,False,False,False,False,False,False,2014
1355,1355,2014-09-17,1.8,2.0,4.0,0.0,18.0,10.4,25.5,0.0,10118,10131,10105,79,98,47,0.9,0.03,0.87,0.0,0.0,17.3,16.3,15.6,10.3,10.1,10.3,24.4,22.7,20.6,10143,10188,10168,82,83,83,0,0,49,False,True,False,False,False,False,False,False,2014
1356,1356,2014-09-18,1.8,2.2,4.0,1.0,19.1,12.5,25.5,0.0,10099,10103,10093,82,98,60,0.818,0.0,0.573,0.245,0.0,18.0,17.0,15.8,11.2,10.9,10.5,25.0,23.3,20.9,10121,10174,10167,82,83,83,0,0,50,False,True,False,False,False,False,False,False,2014
1357,1357,2014-09-19,0.3,1.1,2.0,0.0,18.6,14.4,24.2,0.0,10115,10131,10098,91,100,69,0.273,0.0,0.27,0.003,0.0,18.6,17.4,16.0,12.4,11.6,10.6,25.1,23.6,21.1,10111,10157,10167,84,84,83,0,0,49,False,True,False,False,False,False,False,False,2014
1358,1358,2014-09-20,1.7,2.2,5.0,0.0,18.3,13.7,23.7,0.0,10143,10161,10126,87,100,71,0.773,0.292,0.0,0.0,0.481,18.7,17.6,16.2,13.5,11.9,10.8,24.5,23.8,21.3,10119,10143,10167,87,85,83,0,0,47,False,False,False,False,False,False,False,False,2014
1359,1359,2014-09-21,3.9,4.2,7.0,2.0,15.5,10.7,19.6,0.7,10188,10220,10156,79,95,53,0.929,0.723,0.0,0.0,0.206,17.5,17.6,16.3,12.9,11.7,10.9,22.5,23.7,21.4,10149,10139,10167,86,84,83,1,1,45,False,False,False,False,False,False,False,False,2014
1360,1360,2014-09-22,3.8,4.1,8.0,1.0,12.6,5.2,17.8,-0.1,10218,10232,10209,72,97,44,0.927,0.453,0.0,0.0,0.474,15.5,17.0,16.3,9.9,11.1,10.9,20.4,22.9,21.4,10183,10147,10170,79,82,83,1,1,32,False,True,False,False,False,False,False,False,2014
1361,1361,2014-09-23,1.5,1.6,3.0,0.0,12.4,5.0,18.6,0.0,10200,10226,10162,78,97,54,0.938,0.0,0.0,0.594,0.344,13.5,16.4,16.2,7.0,10.3,10.7,18.7,22.1,21.6,10202,10154,10175,76,81,82,1,1,17,False,True,False,False,False,False,False,False,2014
1362,1362,2014-09-24,2.6,3.0,5.0,2.0,12.4,10.5,15.9,17.6,10124,10158,10099,88,98,77,0.867,0.0,0.0,0.395,0.472,12.5,15.6,16.1,6.9,10.3,10.8,17.4,20.8,21.4,10181,10155,10174,79,82,82,18,18,35,False,True,False,False,False,False,False,False,2014
1363,1363,2014-09-25,2.9,3.1,6.0,2.0,13.6,9.8,17.8,0.0,10193,10214,10153,81,98,63,0.935,0.0,0.0,0.197,0.738,12.8,14.8,16.0,8.4,9.9,10.7,17.4,19.7,21.2,10172,10169,10176,82,82,82,18,18,35,False,True,False,False,False,False,False,False,2014
1364,1364,2014-09-26,2.5,2.6,4.0,0.0,15.0,12.5,18.4,1.6,10235,10266,10210,93,100,83,0.962,0.0,0.0,0.417,0.545,13.7,14.3,15.9,10.9,9.6,10.8,17.4,18.8,21.1,10184,10186,10179,87,83,83,19,20,36,False,True,False,False,False,False,False,False,2014
1365,1365,2014-09-27,1.1,1.4,3.0,0.0,13.8,9.8,19.6,0.0,10271,10287,10256,94,100,68,0.786,0.0,0.506,0.28,0.0,14.1,13.6,15.9,10.7,9.1,10.6,18.6,18.2,21.1,10233,10204,10183,89,84,83,2,20,21,False,False,False,False,False,False,False,False,2014
1366,1366,2014-09-28,1.5,1.8,3.0,1.0,15.9,9.9,22.1,0.0,10223,10253,10205,85,98,60,0.833,0.0,0.491,0.342,0.0,14.9,13.7,15.9,10.7,9.0,10.6,20.0,18.6,21.2,10243,10209,10186,91,84,83,2,19,20,False,False,False,False,False,False,False,False,2014
1367,1367,2014-09-29,2.4,2.5,5.0,1.0,16.1,13.3,18.8,2.1,10216,10223,10203,92,98,77,0.96,0.0,0.0,0.768,0.192,15.3,14.2,15.9,11.0,10.1,10.8,20.2,18.7,21.1,10237,10209,10186,90,87,83,2,21,22,False,True,False,False,False,False,False,False,2014
1368,1368,2014-09-30,1.8,2.0,4.0,0.0,16.3,12.6,20.2,0.8,10243,10254,10222,90,100,71,0.9,0.0,0.0,0.33,0.57,16.1,14.7,15.9,11.9,11.2,10.8,20.4,19.0,21.0,10227,10215,10187,89,89,84,3,22,23,False,True,False,False,False,False,False,False,2014
1369,1369,2014-10-01,1.8,1.8,3.0,0.0,15.9,9.5,21.6,0.1,10262,10278,10252,89,100,66,1.0,0.0,0.0,0.444,0.556,16.1,15.2,15.8,11.8,11.1,10.7,20.2,19.8,21.0,10240,10235,10188,90,89,84,3,5,23,False,True,False,False,False,False,False,False,2014
1370,1370,2014-10-02,0.6,1.4,2.0,0.0,16.1,11.0,19.8,0.0,10281,10292,10267,88,100,71,0.429,0.262,0.0,0.0,0.167,16.1,15.6,15.7,11.0,11.2,10.5,20.5,20.1,20.9,10262,10247,10192,89,90,84,1,5,23,False,True,False,False,False,False,False,False,2014
1371,1371,2014-10-03,0.9,1.2,2.0,0.0,15.2,8.5,22.9,0.0,10234,10264,10191,87,100,63,0.75,0.0,0.525,0.225,0.0,15.7,15.6,15.6,9.7,10.7,10.3,21.4,20.7,20.9,10259,10247,10195,88,89,85,0,3,23,False,True,False,False,False,False,False,False,2014
1372,1372,2014-10-04,1.4,3.3,6.0,2.0,15.6,10.8,22.1,4.0,10153,10185,10126,83,98,58,0.424,0.0,0.075,0.349,0.0,15.6,15.9,15.6,10.1,10.8,10.3,21.6,21.1,20.9,10223,10230,10196,86,88,84,4,7,27,False,False,False,False,False,False,True,False,2014
1373,1373,2014-10-05,2.0,2.5,4.0,1.0,12.9,11.5,14.8,-0.1,10176,10194,10141,84,97,70,0.8,0.578,0.222,0.0,0.0,14.6,15.4,15.4,10.3,11.0,10.3,19.9,20.0,20.7,10188,10224,10196,85,88,84,4,7,27,False,False,False,False,False,False,True,False,2014
1374,1374,2014-10-06,3.2,3.5,6.0,2.0,13.6,11.4,16.3,2.0,10082,10137,10015,86,98,71,0.914,0.0,0.213,0.701,0.0,14.0,15.1,15.4,11.2,10.8,10.4,17.7,19.7,20.5,10137,10204,10192,84,87,85,6,7,29,False,True,False,False,False,False,True,False,2014
1375,1375,2014-10-07,4.3,4.8,8.0,3.0,11.8,8.7,15.2,6.3,10012,10072,9977,87,97,63,0.896,0.0,0.0,0.637,0.259,12.8,14.4,15.3,10.5,10.2,10.4,15.4,19.0,20.5,10090,10171,10185,86,86,85,8,12,35,False,True,False,False,False,False,True,False,2014
1376,1376,2014-10-08,4.5,4.7,7.0,2.0,13.4,8.0,16.9,20.8,10024,10075,9986,91,98,82,0.957,0.0,0.011,0.946,0.0,12.9,14.1,15.3,9.4,10.0,10.3,16.1,18.3,20.4,10039,10137,10179,88,87,85,29,33,56,False,True,False,False,False,False,True,False,2014
1377,1377,2014-10-09,4.9,5.0,7.0,3.0,14.8,12.6,17.8,0.0,10046,10087,10004,82,93,62,0.98,0.0,0.0,0.752,0.228,13.3,13.9,15.3,9.8,10.2,10.6,16.6,18.0,20.2,10027,10104,10173,87,86,85,27,33,56,False,True,False,False,False,False,True,False,2014
1378,1378,2014-10-10,2.9,3.0,4.0,1.0,13.3,7.4,17.7,0.0,10130,10146,10089,85,98,64,0.967,0.0,0.0,0.774,0.193,13.8,13.6,15.2,9.3,10.1,10.5,17.5,17.3,20.1,10067,10089,10170,86,85,85,21,33,56,False,True,False,False,False,False,True,False,2014
1379,1379,2014-10-11,0.8,1.6,3.0,1.0,11.2,7.3,14.2,11.8,10130,10144,10115,97,98,89,0.5,0.0,0.0,0.406,0.094,13.1,13.0,15.0,9.1,9.6,10.3,16.6,16.1,19.8,10102,10086,10166,88,87,86,12,41,68,False,False,True,False,False,False,True,False,2014
1380,1380,2014-10-12,2.6,3.4,6.0,1.0,12.7,5.4,17.6,3.7,10112,10147,10046,89,100,71,0.765,0.0,0.688,0.077,0.0,12.4,13.0,14.9,6.7,8.7,10.1,16.5,16.5,19.7,10124,10077,10162,90,88,86,16,45,71,False,False,True,False,False,False,True,False,2014
1381,1381,2014-10-13,3.8,4.4,8.0,3.0,14.7,10.6,18.3,-0.1,10039,10056,10027,82,98,67,0.864,0.0,0.0,0.864,0.0,12.9,13.1,14.8,7.8,8.6,10.1,16.7,16.8,19.5,10094,10070,10158,89,88,86,15,42,71,False,True,True,False,False,False,True,False,2014
1382,1382,2014-10-14,5.0,5.2,7.0,4.0,12.9,10.3,15.0,0.1,10057,10066,10049,83,94,76,0.962,0.0,0.0,0.759,0.203,13.4,13.3,14.7,8.8,8.8,10.1,17.0,16.8,19.2,10069,10077,10154,85,87,86,4,36,71,False,True,True,False,False,False,True,False,2014
1383,1383,2014-10-15,1.9,2.3,4.0,1.0,13.3,11.4,16.7,0.8,10060,10070,10045,90,98,76,0.826,0.0,0.0,0.496,0.33,13.6,13.3,14.5,10.8,9.3,10.2,16.7,16.8,18.9,10052,10082,10152,85,87,86,1,16,72,False,True,True,False,False,False,True,False,2014
1384,1384,2014-10-16,2.6,2.9,4.0,1.0,14.0,12.1,17.8,3.8,10045,10068,10019,93,98,75,0.897,0.0,0.0,0.638,0.259,13.4,13.2,14.4,11.3,9.2,10.1,16.5,16.8,18.6,10054,10082,10150,89,88,87,5,20,76,False,True,True,False,False,False,True,False,2014
1385,1385,2014-10-17,2.4,2.7,4.0,2.0,14.8,12.1,18.9,-0.1,10129,10169,10064,91,98,73,0.889,0.0,0.0,0.613,0.276,14.0,13.4,14.2,11.9,9.9,10.1,17.8,16.9,18.4,10078,10082,10151,91,89,87,4,20,76,False,True,True,False,False,False,True,False,2014
1386,1386,2014-10-18,4.4,4.5,7.0,2.0,17.7,12.3,23.3,0.0,10163,10173,10154,82,97,66,0.978,0.0,0.043,0.935,0.0,15.5,14.3,14.2,12.2,10.6,10.0,20.0,18.2,18.4,10112,10086,10152,89,87,86,4,8,76,False,False,True,True,True,False,True,False,2014
1387,1387,2014-10-19,4.2,4.5,6.0,3.0,17.6,14.4,22.4,-0.1,10150,10164,10140,82,97,67,0.933,0.0,0.0,0.446,0.487,16.7,15.0,14.3,12.9,11.9,10.1,21.5,18.9,18.5,10147,10092,10150,85,86,87,0,4,75,False,False,True,True,True,False,True,False,2014
1388,1388,2014-10-20,3.7,3.8,6.0,2.0,14.5,11.9,17.4,0.0,10153,10170,10122,81,91,65,0.974,0.0,0.0,0.303,0.671,16.6,15.0,14.3,12.9,12.1,10.4,21.0,18.8,18.5,10155,10108,10148,82,86,87,0,4,75,False,True,False,True,True,False,False,False,2014
1389,1389,2014-10-21,5.7,7.3,10.0,3.0,11.4,7.3,14.1,16.9,10058,10130,9989,83,94,69,0.781,0.0,0.0,0.122,0.659,14.5,14.8,14.3,11.2,11.6,10.5,18.0,18.7,18.3,10120,10108,10143,82,86,87,17,21,92,False,True,False,True,True,False,False,False,2014
1390,1390,2014-10-22,4.4,4.8,9.0,2.0,9.7,7.0,13.4,7.0,10195,10228,10135,81,93,66,0.917,0.245,0.0,0.0,0.672,11.9,14.2,14.2,8.7,11.0,10.3,15.0,18.2,18.3,10135,10128,10145,82,85,87,24,27,81,False,True,False,True,True,False,False,False,2014
1391,1391,2014-10-23,3.5,3.6,5.0,2.0,12.1,8.6,15.0,0.0,10218,10227,10206,84,93,73,0.972,0.0,0.0,0.68,0.292,11.1,14.0,14.2,7.6,10.5,10.3,14.2,17.8,18.2,10157,10152,10146,83,83,87,24,24,81,False,True,False,True,True,False,False,False,2014
1392,1392,2014-10-24,4.8,4.9,6.0,3.0,11.6,10.6,13.3,5.2,10179,10205,10161,89,98,81,0.98,0.0,0.0,0.871,0.109,11.1,13.5,14.0,8.7,10.3,10.2,13.9,17.0,18.0,10197,10159,10144,85,83,87,12,29,85,False,True,False,True,True,False,False,False,2014
1393,1393,2014-10-25,2.4,2.6,4.0,2.0,12.0,8.0,15.0,0.0,10192,10228,10158,91,98,68,0.923,0.0,0.0,0.533,0.39,11.9,12.7,14.0,9.1,9.7,10.2,14.4,15.8,17.8,10196,10164,10142,88,84,87,5,29,85,False,False,False,True,True,True,False,False,2014
1394,1394,2014-10-26,2.8,2.9,4.0,2.0,12.8,10.4,16.0,0.0,10237,10244,10228,87,97,73,0.966,0.0,0.0,0.687,0.279,12.1,12.0,13.9,9.7,9.1,10.2,14.8,14.9,17.6,10203,10176,10142,89,85,87,5,29,85,False,False,False,True,True,True,False,False,2014
1395,1395,2014-10-27,2.7,2.8,5.0,2.0,12.0,7.8,17.2,0.0,10228,10247,10208,88,98,68,0.964,0.0,0.0,0.922,0.042,12.3,11.7,13.7,8.7,8.5,10.0,16.1,14.9,17.5,10219,10187,10142,89,86,87,0,29,83,False,True,False,False,False,True,False,False,2014
1396,1396,2014-10-28,3.9,4.0,5.0,3.0,9.6,7.6,13.9,0.0,10173,10206,10147,89,100,69,0.975,0.0,0.0,0.888,0.087,11.5,11.4,13.5,8.6,8.6,9.8,15.7,14.8,17.3,10213,10203,10140,88,87,87,0,12,82,False,True,False,False,False,True,False,False,2014
1397,1397,2014-10-29,2.2,2.4,4.0,1.0,10.6,8.6,11.7,0.2,10174,10205,10148,98,100,88,0.917,0.0,0.0,0.57,0.347,10.7,11.5,13.3,8.0,8.8,9.8,14.3,14.6,17.0,10192,10200,10137,92,89,87,0,5,82,False,True,False,False,False,True,False,False,2014
1398,1398,2014-10-30,2.3,2.5,4.0,1.0,13.3,10.6,16.6,0.0,10216,10222,10207,96,100,85,0.92,0.0,0.132,0.788,0.0,11.2,11.7,13.2,8.9,9.1,9.8,14.1,14.8,16.8,10188,10200,10134,94,91,87,0,5,82,False,True,False,False,False,True,False,False,2014
1399,1399,2014-10-31,3.3,3.4,5.0,2.0,13.8,9.4,19.6,0.0,10210,10221,10194,86,98,66,0.971,0.0,0.0,0.96,0.011,12.6,12.0,13.1,9.5,8.9,9.8,16.0,15.7,16.7,10200,10204,10134,93,91,87,0,0,82,False,True,False,False,False,True,False,False,2014
1400,1400,2014-11-01,2.6,2.7,4.0,1.0,14.6,10.1,19.3,0.0,10177,10193,10156,83,95,66,0.963,0.0,0.0,0.802,0.161,13.9,12.4,13.1,10.0,9.2,9.8,18.5,16.3,16.6,10201,10202,10134,88,90,87,0,0,78,False,False,False,False,False,True,False,False,2014
1401,1401,2014-11-02,5.3,5.4,8.0,2.0,14.7,11.0,17.7,7.4,10100,10151,10042,82,95,61,0.981,0.0,0.0,0.752,0.229,14.4,12.7,13.2,10.2,9.3,9.7,18.9,16.6,16.7,10162,10183,10132,84,89,87,7,8,86,False,False,False,False,False,True,False,False,2014
1402,1402,2014-11-03,6.7,6.8,11.0,4.0,12.5,9.6,15.4,6.5,9968,10035,9919,85,97,65,0.985,0.0,0.0,0.831,0.154,13.9,12.7,13.1,10.2,9.6,9.7,17.5,16.3,16.7,10082,10145,10128,83,88,87,14,14,90,False,True,False,False,False,False,False,False,2014
1403,1403,2014-11-04,2.4,2.6,5.0,1.0,8.7,5.0,10.6,0.2,9948,9975,9919,95,98,86,0.923,0.0,0.0,0.821,0.102,12.0,12.6,13.0,8.5,9.2,9.5,14.6,15.8,16.5,10005,10113,10125,87,89,87,14,14,84,False,True,False,False,False,False,False,False,2014
1404,1404,2014-11-05,1.0,1.6,3.0,1.0,5.6,1.7,10.6,0.1,10025,10077,9974,96,100,82,0.625,0.0,0.0,0.542,0.083,8.9,11.9,12.7,5.4,8.2,9.3,12.2,15.7,16.3,9980,10092,10125,92,89,88,7,14,63,False,True,False,False,False,False,False,False,2014
1405,1405,2014-11-06,2.4,2.5,5.0,1.0,6.5,3.9,9.4,-0.1,10096,10107,10078,93,100,88,0.96,0.0,0.0,0.918,0.042,6.9,10.9,12.4,3.5,7.2,9.0,10.2,14.7,16.0,10023,10075,10127,95,89,88,0,14,63,False,True,False,False,False,False,False,False,2014
1406,1406,2014-11-07,5.7,5.8,7.0,4.0,8.1,4.6,10.4,0.7,10025,10071,9997,85,93,71,0.983,0.0,0.077,0.906,0.0,6.7,10.1,12.2,3.4,6.6,8.9,10.1,13.3,15.7,10049,10048,10123,91,88,88,1,15,64,False,True,False,False,False,False,False,False,2014
1407,1407,2014-11-08,4.8,5.2,7.0,3.0,9.9,7.8,13.2,-0.1,10077,10094,10047,84,92,72,0.923,0.0,0.0,0.893,0.03,8.2,9.4,12.2,5.4,6.2,8.9,11.0,12.5,15.7,10066,10034,10122,87,89,87,0,15,52,False,False,False,False,False,False,False,False,2014
1408,1408,2014-11-09,3.1,3.3,5.0,2.0,9.6,7.1,13.7,0.3,10066,10080,10056,86,95,69,0.939,0.0,0.198,0.741,0.0,9.2,8.7,12.1,6.5,5.7,9.0,12.4,11.9,15.6,10056,10029,10120,85,89,87,1,8,49,False,False,False,False,False,False,False,False,2014
1409,1409,2014-11-10,3.9,4.0,6.0,3.0,9.4,5.6,12.7,0.4,10085,10093,10078,87,98,67,0.975,0.0,0.0,0.899,0.076,9.6,8.3,11.9,6.8,5.1,8.8,13.2,11.5,15.4,10076,10046,10122,86,89,88,1,1,49,False,True,False,False,False,False,False,False,2014
1410,1410,2014-11-11,3.6,3.8,5.0,3.0,9.1,4.8,13.6,0.0,10040,10082,10004,88,98,75,0.947,0.0,0.579,0.368,0.0,9.4,8.3,11.8,5.8,5.1,8.6,13.3,11.9,15.3,10064,10059,10121,87,88,88,1,1,49,False,True,False,False,False,False,False,False,2014
